"Geneid","withDOX_1_S4","withDOX_2_S5","withDOX_3_S6","woDOX_1_S1","woDOX_3_S3","woDOX_2_S2"
"Gm23984",0,0,0,0,0,0
"Wdr75",2027,2090,2371,1425,2749,2539
"Gm28906",1,1,1,0,4,5
"Gm5526",15,7,14,8,17,12
"Gm5269",0,0,0,0,0,0
"Gm18303",0,0,1,0,0,0
"Slc40a1",56,40,40,21,46,44
"Gm9496",0,0,0,0,0,0
"Rpl23a-ps1",0,0,0,0,0,0
"Gm3852",0,0,0,0,0,0
"Stk-ps2",0,0,0,0,0,0
"Gm18849",0,0,0,0,0,0
"Dnah7b",8,10,9,5,13,13
"n-R5s211",0,0,0,0,0,0
"Gm8326",1,0,0,0,1,0
"Dnah7c",3,3,3,8,4,4
"Slc39a10",1285,1321,1719,1080,2279,2016
"Gm28151",36,47,37,22,38,30
"Gm37393",3,2,5,1,1,0
"Gm28527",0,2,0,0,0,1
"Gm28825",0,0,0,0,0,0
"Gm28826",0,0,1,0,0,0
"Gm4852",0,0,0,0,0,0
"Gm38090",0,0,0,0,0,0
"Mir6350",0,0,0,0,0,0
"Gm18117",0,0,0,0,0,0
"Gm37196",0,0,0,0,0,0
"Gm8337",3,4,7,6,10,5
"Gm22419",0,0,0,0,0,0
"Gm23829",0,0,0,0,0,0
"Gm19206",0,0,0,0,0,0
"Gm5974",0,0,0,0,0,0
"Gm23240",0,0,0,0,0,0
"Gm28830",0,0,0,0,0,0
"Gm8354",0,0,0,0,0,0
"Gm19124",0,0,0,0,0,0
"Gm8357",0,0,0,0,0,0
"Gm22693",0,0,0,0,0,0
"Gm28740",0,0,0,0,0,0
"Gm8367",0,0,1,0,0,0
"C230029F24Rik",0,0,0,0,0,0
"Gm6757",0,0,0,0,0,0
"Gm3605",0,0,0,0,0,0
"Gm28388",0,0,0,0,0,0
"Gm8384",0,0,0,0,0,0
"4933411E06Rik",0,0,0,0,0,0
"Gm8391",0,0,0,0,0,0
"Gm27330",0,0,0,0,0,0
"Gm29665",0,0,0,0,0,0
"Gm20118",0,0,0,0,0,0
"Gm25843",0,0,0,0,0,0
"Gm28321",50,46,41,24,23,36
"Tmeff2",32,26,56,54,153,105
"Gm28322",0,0,0,0,1,0
"Gm25736",0,0,0,0,1,2
"Gm28319",0,0,0,0,0,1
"Gm28320",4,0,6,3,5,8
"Gm29325",1,2,1,1,2,2
"9330175M20Rik",2,2,1,1,1,0
"Sdpr",3813,3562,4296,4073,7659,6114
"Gm5253",0,0,0,0,0,1
"1700072G22Rik",0,0,1,0,0,0
"Nabp1",904,925,910,406,697,622
"Gm17767",2,2,1,0,1,0
"Gm37535",0,0,0,0,0,0
"Gm28055",1,4,4,3,1,1
"Myo1b",2752,2728,2656,2240,3742,3789
"Gm29453",8,7,11,16,25,12
"Gm28323",11,17,19,13,27,24
"Gm8419",0,0,0,0,0,0
"Gm27607",0,0,0,0,0,0
"Gm8420",0,0,0,0,0,0
"Stat4",0,3,0,0,2,0
"Gm28177",1001,983,846,596,935,918
"Gm3940",0,0,0,1,0,0
"RP24-194N4.6",8,19,6,2,9,10
"Stat1",1427,1423,1240,836,1332,1352
"Gm18301",10,7,9,6,6,13
"Gls",7014,6602,7345,4811,8178,8598
"Gm5975",0,0,0,0,0,0
"Gm23460",0,0,0,0,0,0
"Nab1",2149,2281,2260,1194,2029,1898
"Gm5976",1,1,1,3,0,0
"Rps27a-ps1",2,0,1,0,0,0
"Gm553",0,1,0,0,0,2
"Gm28178",0,0,0,0,0,0
"Gm5527",1,0,3,0,0,0
"Tmem194b",304,340,259,163,261,259
"Gm37242",11,8,6,8,7,7
"Mfsd6",512,396,488,234,406,313
"Gm29670",3,2,3,1,2,0
"Gm28650",0,0,0,1,0,0
"Inpp1",614,732,675,348,503,515
"Hibch",874,841,782,561,889,952
"Gm16107",1,3,7,1,0,11
"1700019D03Rik",9,2,5,1,4,9
"Mstn",1,0,1,0,0,0
"Gm24349",0,0,0,0,0,0
"1700019A02Rik",2,6,3,1,4,3
"Pms1",376,411,420,216,358,358
"Gm28777",38,33,26,19,20,34
"Ormdl1",367,371,454,217,415,409
"Gm28778",133,152,151,85,135,135
"Osgepl1",201,231,235,128,239,223
"Gm28551",1905,1904,1895,1216,2026,2084
"Gm18800",4,13,7,12,8,12
"Asnsd1",2227,2267,2193,1419,2398,2405
"Gm28779",0,0,0,0,0,0
"Gm6799",0,0,0,0,0,0
"Gm6801",0,0,0,0,0,0
"Dnah7a",1,0,0,0,0,0
"Gm25240",0,0,0,0,0,0
"Stk17b",959,972,1116,613,1166,1089
"Gm37863",0,0,0,0,0,0
"Hecw2",17,19,15,8,15,7
"Mir7681",0,0,0,0,0,0
"Gm24251",0,0,0,0,0,0
"Gm37633",0,0,0,0,0,0
"Gm25829",1,0,0,0,0,0
"Ccdc150",4,6,5,7,8,4
"Gtf3c3",1711,1766,1711,999,1616,1690
"RP23-338P10.4",0,0,0,0,0,0
"Pgap1",453,460,394,234,485,490
"Gm36955",5,3,5,1,5,7
"Gm19637",0,0,0,0,0,0
"Ankrd44",535,639,490,354,557,595
"4930444A19Rik",47,63,49,40,54,60
"Gm37370",12,8,13,8,3,9
"Gm24053",1,2,2,0,1,3
"A130048G24Rik",17,10,15,11,14,21
"Sf3b1",13504,13731,13405,8697,14376,14216
"E330011M16Rik",38,31,32,26,44,34
"Coq10b",671,630,685,407,799,777
"Gm17971",15,18,12,11,32,20
"Hspd1",17398,16591,20151,13000,22533,21190
"Hspe1",3139,3273,3841,2217,3947,3679
"Gm5147",0,2,0,0,1,0
"Gm16581",2,4,0,0,2,1
"Mob4",1926,2025,2094,1247,2254,2233
"Gm6822",5,4,4,3,4,6
"Rftn2",556,594,534,515,794,770
"Gm10561",167,157,177,111,193,189
"Mars2",571,536,616,453,915,788
"Boll",4,5,6,5,3,11
"Gm8292",171,139,126,92,145,178
"Gm29138",0,0,0,0,0,0
"Gm8531",0,0,0,0,0,0
"Plcl1",0,1,1,0,2,0
"Gm38056",3,2,2,1,2,1
"Gm6644",2,1,1,1,0,0
"Gm37382",0,0,0,0,0,0
"9130227L01Rik",0,0,0,0,0,0
"Gm36986",0,0,0,0,0,0
"1700003I22Rik",0,0,0,0,0,0
"Gm28900",0,0,0,0,0,0
"Gm28240",0,0,0,0,0,0
"Hsfy2",0,0,0,0,0,0
"Satb2",253,242,288,282,429,409
"9130024F11Rik",37,45,42,38,49,66
"Gm4081",0,1,0,1,0,0
"Gm23943",0,0,0,0,0,0
"1700126A01Rik",0,0,0,0,0,0
"BC055402",0,0,0,0,0,1
"Gm5254",0,0,0,0,0,0
"4930558J18Rik",55,68,73,33,45,50
"1700066M21Rik",438,412,411,257,583,531
"Tyw5",404,416,426,264,481,467
"9430016H08Rik",467,464,437,292,481,512
"Gm22371",0,0,0,0,0,0
"Gm24014",0,0,0,0,0,0
"Gm8581",0,0,0,0,0,0
"Gm37373",0,0,0,0,0,2
"Gm17929",0,0,0,0,0,0
"Spats2l",72,88,71,34,96,94
"Gm17234",0,0,0,1,0,0
"Kctd18",2175,2177,2321,1413,2334,2233
"Sgol2a",2507,2535,2676,1569,2794,2665
"Aox1",590,682,590,298,443,503
"Aox3",136,126,61,70,57,110
"Gm24548",0,1,0,0,0,0
"Aox4",1,0,1,0,0,0
"Gm15759",1,0,1,0,0,0
"Aox2",8,4,3,1,4,5
"Gm37607",38,46,50,29,30,47
"Bzw1",12103,13026,13745,6742,12984,12284
"Clk1",2960,3129,2958,2027,2922,3371
"Ppil3",704,661,688,477,828,818
"Nif3l1",937,1040,1185,726,1421,1200
"Orc2",1664,1559,1954,1236,2254,2032
"Gm23966",1,0,1,2,2,1
"Gm15834",99,99,89,55,76,108
"Fam126b",748,811,830,563,924,1045
"Ndufb3",986,900,983,625,884,897
"Gm29389",1,2,0,0,4,4
"Gm18802",2,0,1,2,0,1
"Cbx3-ps7",3,4,5,2,3,9
"Als2cr12",19,13,24,14,25,30
"Gm20257",58,66,57,44,90,56
"Gm28803",0,1,0,0,0,0
"Cflar",2584,2443,2538,1802,3069,3014
"Gm3841",0,0,0,0,0,0
"Casp8",891,897,932,646,1055,1001
"Gm37760",45,45,40,25,64,45
"Gm28802",2,7,5,1,3,16
"Trak2",2286,2360,2424,1361,2216,2147
"Stradb",229,250,215,161,290,326
"Als2cr11b",0,0,0,0,2,3
"Gm29018",0,0,0,0,0,0
"Als2cr11",0,3,1,1,4,1
"Gm25502",0,0,0,0,0,0
"Tmem237",626,573,555,349,532,615
"G730003C15Rik",34,28,26,28,30,34
"Mpp4",59,54,61,34,67,46
"Gm29017",30,33,50,28,46,30
"Gm19125",2,2,1,2,4,1
"Als2",995,962,1004,619,1044,905
"Cdk15",6,12,4,3,2,8
"Gm29016",0,0,0,0,0,0
"Gm37737",0,0,0,0,0,0
"Fzd7",694,747,779,569,1060,924
"Gm26813",15,12,22,16,25,16
"Gm973",6,6,11,5,6,10
"Gm28411",0,0,0,0,0,0
"1700122D07Rik",0,0,0,0,0,0
"Sumo1",1877,1758,1894,1010,1745,1820
"Gm24545",0,0,0,2,1,1
"D430013B06Rik",42,44,47,29,37,54
"Gm29596",2,2,2,0,2,2
"Nop58",4511,4203,5263,3070,5910,5372
"Snord70",7,13,7,5,13,13
"Gm26293",12,12,11,6,20,16
"Gm26287",4,8,5,6,7,7
"Snord11",6,2,2,1,1,3
"Bmpr2",3503,3327,3483,2778,4684,4625
"Gm38125",11,14,14,13,25,18
"Gm37977",7,3,3,4,5,5
"Fam117b",1068,1106,1053,689,1121,1112
"Gm37531",27,15,19,12,26,19
"Gm18829",9,11,7,7,13,10
"Ica1l",193,217,190,137,203,222
"Wdr12",1337,1265,1514,872,1600,1503
"Carf",267,275,271,161,263,296
"Gm15464",10,8,7,10,8,8
"Nbeal1",3190,3031,2783,2429,3624,4222
"Gm29332",2,2,2,2,3,3
"Cyp20a1",1190,1243,1196,692,1209,1165
"6030460B20Rik",11,10,10,6,8,6
"Abi2",1678,1720,1816,1215,2228,2184
"Raph1",844,865,1005,747,1376,1278
"Gm11575",6,3,5,0,1,7
"Gm11576",1,2,1,0,2,3
"Gm11578",0,0,0,0,0,0
"Gm38388",1,0,0,0,1,0
"Gm23762",0,0,0,0,0,0
"Gm11577",0,0,0,0,0,0
"Eif4a-ps4",133,113,73,55,105,87
"Cd28",0,1,1,0,0,1
"Gm11579",0,0,0,0,0,0
"2310016D23Rik",0,0,0,0,0,0
"Gm37198",0,0,0,0,0,0
"Gm11609",0,0,0,0,0,0
"Gm11581",0,0,1,0,0,0
"Gm38137",0,0,0,0,0,0
"Ctla4",0,0,0,0,0,0
"Rpl18-ps1",2,3,0,0,1,0
"Gm11582",0,0,0,0,0,0
"Icos",0,0,0,0,0,1
"Gm37039",0,2,2,2,1,1
"Rpl17-ps1",0,2,2,2,1,1
"Gm11590",0,0,0,0,0,0
"Gm11591",0,0,0,0,0,0
"Gm28083",0,0,0,0,0,0
"Gm11587",0,0,0,0,0,0
"9530026F06Rik",0,0,0,0,0,0
"Gm11588",0,0,0,0,0,0
"Gm25839",0,0,0,0,0,0
"Gm28449",0,0,0,0,0,0
"Gm36943",0,0,0,0,0,0
"Gm28094",0,0,0,0,0,0
"4930587A21Rik",0,0,0,0,0,0
"Pard3b",28,13,20,11,16,12
"Gm37205",0,0,0,0,1,0
"Gm38012",0,0,0,0,0,0
"Gm38278",0,0,0,0,1,1
"Pard3bos1",1,0,2,0,0,0
"Gm38075",0,0,0,0,0,0
"Gm29640",0,0,0,0,0,0
"Gm29641",0,0,0,0,0,0
"Pard3bos2",0,0,0,0,0,0
"Gm38351",0,1,0,0,0,0
"Pard3bos3",0,0,0,0,0,0
"Gm29084",0,2,0,0,1,0
"Gm11600",0,0,0,0,0,0
"Gm11599",0,1,0,0,0,0
"Nrp2",8304,8271,7825,4379,7707,7010
"Gm29083",23,17,21,12,24,21
"Gm37121",31,25,40,21,48,40
"Gm4208",4,4,0,1,2,2
"Ino80d",2198,2227,2233,1267,2179,2054
"Gm44468",0,0,0,0,0,0
"Gm24942",0,0,0,0,0,0
"Rps13-ps7",0,0,1,0,1,0
"Rps27-ps1",1,2,4,3,3,3
"Ino80dos",489,538,474,249,462,455
"Gm20342",358,409,430,196,269,290
"Ndufs1",3682,3711,3846,2224,3921,3902
"Gm24557",2,1,1,1,2,4
"Eef1b2",13576,14366,15149,10376,17758,16439
"Gm27390",67,44,36,27,61,61
"Gm26457",13,12,10,16,13,18
"Snora41",28,27,36,18,40,44
"Gpr1",0,5,2,1,3,0
"Gm27512",0,0,0,0,0,0
"Platr12",0,0,0,0,0,0
"1700039I01Rik",0,0,0,0,0,0
"Gm11608",0,0,0,0,0,0
"Gm24513",0,0,0,0,0,0
"Zdbf2",1,0,0,0,0,0
"Gm23448",0,0,0,0,0,0
"Gm11606",0,0,0,0,0,0
"Gm11605",0,2,1,1,2,3
"Adam23",2792,3200,2484,2595,3748,4227
"Gm22281",2,2,3,2,2,4
"Dytn",0,0,0,0,0,0
"Gm12748",0,0,0,0,0,0
"Mdh1b",2,2,1,1,2,0
"Fastkd2",886,880,991,540,932,947
"4933402D24Rik",5,1,11,1,7,7
"Gm13751",0,0,0,0,0,0
"Gm13754",0,0,0,0,0,0
"Gm13749",0,0,0,1,0,0
"Klf7",978,951,989,770,1263,1150
"Gm26649",357,338,333,277,480,443
"Mir6899",2,1,0,1,2,2
"Gm13748",13,20,29,11,26,30
"Gm13750",0,1,1,0,1,0
"Gm28981",0,0,0,1,0,1
"Gm25748",0,0,0,0,0,0
"Gm28980",0,0,0,0,0,0
"Creb1",2180,2087,2118,1526,2403,2435
"Mettl21a",512,506,469,242,441,452
"Gm28982",6,3,8,3,8,6
"Gm29152",34,21,21,7,16,9
"2810408I11Rik",194,192,207,100,229,180
"Ccnyl1",670,652,630,431,741,689
"Fzd5",399,394,507,510,1082,769
"Gm38058",38,39,52,54,116,75
"Plekhm3",523,476,499,374,628,626
"Rpl31-ps24",0,0,1,0,0,1
"Rpl10a-ps1",29,23,11,7,20,22
"Gm24788",0,0,0,0,0,0
"Akr1cl",1,0,0,0,0,0
"Gm8550",0,0,0,0,0,0
"Cryge",4,1,2,0,0,0
"Crygd",0,0,0,0,0,0
"Crygc",0,0,0,0,0,0
"Crygb",0,0,0,0,0,0
"Gm7329",0,0,0,0,1,0
"Cryga",0,0,0,0,0,0
"Gm28845",3,3,0,0,1,1
"D630023F18Rik",4,9,4,2,2,1
"Idh1",6249,6345,4659,2758,3658,4449
"Pikfyve",2883,2846,2842,1715,2941,2943
"Pth2r",1,1,3,0,2,1
"Gm28927",0,0,0,0,0,0
"Gm28926",0,0,0,0,0,0
"Gm28925",0,0,0,0,0,0
"Gm28923",0,0,0,0,0,0
"Gm28922",0,0,0,0,0,0
"Gm28728",0,0,0,0,0,0
"Gm5255",0,0,0,0,0,0
"Gm8805",0,0,0,0,0,0
"Crygf",0,0,0,0,0,0
"Gm8809",0,0,0,0,0,0
"Gm15659",0,0,0,0,0,0
"Gm8812",0,0,0,0,0,0
"Map2",264,239,266,182,325,273
"Gm24729",0,0,0,0,0,0
"Gm10558",2,9,6,3,7,12
"Gm25411",0,0,0,0,0,0
"Unc80",0,0,1,1,1,1
"Gm37181",0,0,0,0,0,0
"Rpe",1117,1172,1243,773,1368,1390
"Kansl1l",941,1016,872,682,986,1106
"Gm37570",51,50,40,47,51,66
"Gm38387",51,31,27,35,44,70
"Gm38162",104,92,100,85,110,127
"Gm15789",28,28,22,17,27,35
"6820402A03Rik",0,0,0,0,0,0
"Gm37285",20,28,14,14,23,29
"Gm37755",42,41,38,28,29,44
"Gm38218",13,11,21,16,26,17
"Acadl",1355,1416,1390,1064,1727,1717
"Gm15793",0,0,4,0,0,1
"Gm27934",0,1,0,0,2,4
"Gm25832",0,0,4,0,0,0
"Myl1",1,0,0,0,0,0
"Rpl31-ps14",0,0,0,0,0,1
"Gm15826",0,0,0,0,0,0
"Lancl1",634,805,703,454,780,709
"Cps1",1,0,0,0,0,0
"Gm15668",0,0,0,0,0,0
"Gm26342",0,0,0,0,0,0
"Kif22-ps",0,0,0,0,0,0
"Gm22548",0,0,0,0,0,0
"Gm15669",0,0,0,0,0,0
"Gm37957",0,0,0,0,0,0
"Gm23189",0,0,0,0,0,0
"Gm15671",0,0,0,0,0,0
"Erbb4",1,0,0,0,1,0
"Gm37100",0,0,0,0,0,0
"Gm15670",0,0,0,0,0,0
"Gm25542",0,0,0,0,0,0
"Gm19335",0,0,0,0,0,0
"Gm37735",0,0,0,0,0,0
"Gm37769",0,0,0,0,0,0
"Gm37061",0,0,0,0,0,0
"Gm16076",0,0,0,0,0,0
"Gm8840",0,0,0,0,1,0
"Pced1c-ps",0,0,0,0,1,0
"Gm28497",1,0,2,2,2,1
"Gm29113",1,0,2,1,4,5
"Gm29114",7,7,4,9,10,14
"Ikzf2",137,146,117,175,397,367
"Gm29112",3,3,2,9,6,14
"Gm28112",5,0,1,7,7,9
"Gm37930",0,0,0,0,0,0
"Spag16",0,0,0,0,0,0
"Gm22665",0,0,0,0,0,0
"Gm23879",0,0,0,0,0,0
"Gm28580",0,1,0,0,0,0
"Gm38272",0,0,0,0,0,0
"Gm37456",0,0,0,0,0,0
"Gm23422",0,0,0,0,0,0
"Vwc2l",1,0,0,0,0,0
"Bard1",732,766,763,467,821,748
"Gm16236",12,3,7,1,11,9
"Gm8870",0,0,0,0,0,0
"Abca12",0,1,0,0,2,7
"Gm6947",0,0,0,0,0,0
"Atic",4657,4445,5183,3250,6034,5280
"Fn1",129755,117970,109456,127482,190933,182367
"Apol7d",3472,3321,2799,3587,5337,4678
"Gm5829",2,0,0,0,2,0
"Gm5256",1,0,0,0,1,1
"Gm37217",0,1,2,0,0,1
"Gm8883",2,8,7,1,7,5
"Gm28818",16,20,20,9,12,16
"4933417E11Rik",4,3,6,4,4,5
"4930556G22Rik",0,1,1,0,0,2
"Gm5528",0,0,0,0,0,1
"Gm8885",1,3,0,0,2,0
"Gm4319",1,4,4,4,4,1
"Mreg",110,117,136,67,190,141
"Gm25360",1887,2172,2338,1185,2039,1533
"D230017M19Rik",64,52,58,44,48,52
"Gm23472",0,1,2,1,2,2
"Gm24497",27,39,36,20,43,64
"Gm25939",49,66,69,38,61,45
"Pecr",151,150,147,63,140,150
"Tmem169",12,16,18,7,14,22
"Xrcc5",1501,1581,1530,1074,1822,1843
"March4",4,5,4,3,6,4
"Gm15843",1,1,1,0,2,3
"Smarcal1",833,941,823,544,886,881
"Ankar",0,1,0,1,0,0
"Rpl37a",6437,7193,7051,4396,8160,6778
"Igfbp2",0,0,0,0,0,0
"Igfbp5",5,2,0,1,1,2
"1700027A15Rik",0,0,0,0,0,0
"Tnp1",0,0,0,0,0,0
"Gm38106",0,0,0,0,0,0
"Gm29185",0,0,0,0,0,0
"Gm29184",0,0,0,0,0,0
"Pinc",0,0,0,0,0,0
"Gm27315",0,0,0,0,0,0
"D530049I02Rik",0,0,0,0,0,0
"Gm9553",0,0,0,0,0,0
"C530043A13Rik",0,0,0,0,0,0
"Gm29186",0,0,0,0,0,0
"6030407O03Rik",2,1,1,0,1,1
"Gm29183",3,0,0,0,0,0
"Gm25329",0,0,0,0,0,0
"Mir6351",0,0,0,0,0,0
"Tns1",4551,4599,4105,2094,2977,3098
"Rufy4",32,39,40,11,7,7
"Cxcr2",0,0,1,0,2,0
"Cxcr1",2,3,2,1,10,7
"Mir1928",0,0,0,0,0,0
"Gm25524",0,0,0,0,0,0
"Arpc2",4495,4416,4512,3101,5033,4962
"Gpbar1",7,10,3,5,5,3
"Aamp",2751,3020,2766,1908,2964,2792
"Gm28364",519,594,511,370,540,575
"Pnkd",331,340,298,280,359,337
"Gm37503",14,8,2,5,6,6
"Tmbim1",1640,1795,1644,826,1349,1322
"Gm29358",90,73,68,40,68,60
"Gm37931",12,10,8,4,8,4
"Catip",68,91,50,55,65,73
"Slc11a1",9,17,12,5,2,6
"Ctdsp1",1516,1733,1571,969,1580,1421
"Mir26b",23,10,14,7,12,11
"Vil1",13,15,20,9,20,26
"Usp37",2171,2102,2329,1301,2273,2195
"Gm37733",44,50,43,35,57,72
"Rqcd1",2089,2145,2387,1253,2567,2235
"Plcd4",209,218,211,139,268,218
"Zfp142",1300,1336,1418,882,1580,1431
"Gm25035",6,4,6,0,3,5
"Bcs1l",297,368,345,194,351,375
"Rnf25",614,710,670,417,763,631
"Stk36",184,207,151,114,153,156
"Ttll4",2304,2287,2521,1406,2771,2321
"Cyp27a1",1,1,0,1,0,1
"Prkag3",5,4,6,6,9,4
"Gm27507",0,0,0,0,0,0
"Wnt6",0,3,0,0,0,0
"Gm29539",0,0,0,0,0,0
"Wnt10a",3,4,3,0,0,2
"Gm16582",0,0,0,0,0,0
"Cdk5r2",1,0,0,0,0,0
"Fev",0,0,0,0,0,0
"Cryba2",0,1,0,0,0,0
"Mir375",0,0,0,0,0,0
"Ccdc108",2,2,1,1,0,0
"Gm15841",0,1,0,0,0,0
"Ihh",3,3,1,3,4,1
"Gm37744",1,0,2,0,3,1
"Nhej1",102,91,108,66,101,91
"Slc23a3",12,13,12,7,15,14
"Cnppd1",798,891,801,453,845,809
"Fam134a",1497,1682,1510,879,1524,1411
"Zfand2b",300,342,239,177,254,245
"Abcb6",359,374,332,190,325,259
"Gm29253",898,919,844,473,751,656
"Atg9a",1321,1345,1239,645,1074,999
"Ankzf1",683,781,651,460,662,697
"Glb1l",802,950,838,525,834,820
"Gm27943",5,7,7,1,2,5
"Stk16",1282,1339,1383,838,1449,1261
"Tuba4a",910,999,988,568,1171,1021
"A630095N17Rik",2,3,0,0,0,2
"Dnajb2",809,757,692,466,654,726
"Ptprn",4235,4916,4512,3399,5747,4824
"Gm28294",461,496,487,365,648,554
"Resp18",2,1,2,4,3,1
"Gm28902",2,0,0,0,1,0
"Dnpep",1355,1490,1265,922,1394,1298
"Des",49,48,49,4,10,9
"Gm15179",1,0,1,0,0,0
"Speg",1607,1813,1601,662,896,927
"Gm15178",9,8,10,6,14,5
"Gmppa",1008,1181,983,539,828,755
"Asic4",9,10,10,7,11,4
"Gm37264",1,0,1,1,0,1
"Chpf",2153,2664,2437,1382,2637,2033
"Obsl1",4982,5181,4697,1976,3077,2760
"Tmem198",64,57,51,33,70,47
"Inha",69,113,75,73,107,105
"Gm15181",0,0,0,0,0,0
"Stk11ip",886,951,838,479,731,744
"Gm15183",0,1,0,0,1,0
"Slc4a3",669,751,594,327,513,494
"Gm15180",0,0,0,0,0,0
"Gm15182",0,0,0,0,0,0
"Gm5257",0,0,0,0,0,0
"Gm29065",0,0,0,0,0,0
"Gm29068",0,0,0,0,0,0
"Gm29069",0,0,0,0,0,0
"Gm17751",0,0,0,0,0,0
"Mir6343",0,0,0,0,0,0
"Gm816",0,1,2,0,0,0
"Gm38265",0,0,0,0,0,0
"Gm25974",0,0,0,0,0,0
"Epha4",1281,1254,1252,597,913,888
"Mir6352",4,1,0,0,1,0
"Gm28386",1,1,1,1,0,0
"Gm28385",0,0,0,0,0,0
"Gm26263",0,0,0,0,0,0
"Gm28387",1,0,0,0,0,0
"Pax3",0,1,0,0,0,0
"Sgpp2",55,50,54,41,70,61
"Gm28410",0,2,0,0,1,0
"Gm37884",0,0,1,0,0,0
"Farsb",1833,1872,2064,1203,2224,2146
"Gm28995",1,1,0,3,1,3
"4833412K13Rik",26,19,25,19,21,25
"BC035947",6,8,3,0,9,9
"Mogat1",2,0,0,0,0,0
"5730419F03Rik",0,0,0,0,0,0
"Gm29611",0,0,0,0,0,0
"Acsl3",2649,2567,2175,1625,2071,2476
"Utp14b",851,859,807,628,764,862
"Gm6159",0,0,2,2,3,0
"Gm29536",1,1,2,0,1,0
"Kcne4",2,8,3,2,5,4
"Gm29187",0,0,0,0,0,0
"Gm5830",0,0,2,1,0,0
"Scg2",5,7,3,4,0,4
"Gm19027",0,0,0,0,0,0
"Gm24160",0,0,0,0,0,0
"Ap1s3",9,3,5,6,7,4
"Gm37886",0,0,1,0,0,0
"Wdfy1",1064,1121,1017,666,1073,1095
"Gm10555",1,0,0,0,2,0
"Mrpl44",357,506,410,239,439,388
"Serpine2",410,455,306,311,322,446
"Gm5529",0,0,1,0,0,0
"Gm28071",1,0,1,0,1,1
"Gm28058",0,0,0,0,0,0
"Gm23934",0,0,1,0,0,0
"Gm38339",0,0,0,0,0,0
"9830004L10Rik",0,0,0,0,0,0
"Fam124b",0,0,0,0,0,1
"2310015K22Rik",0,0,0,0,0,0
"Gm37932",18,10,8,7,4,12
"Cul3",4842,4671,5157,3120,5282,5437
"Gm37902",101,107,78,69,103,108
"Gm37262",22,25,32,23,27,27
"Gm29125",18,13,9,3,11,8
"Gm6189",11,3,3,2,7,4
"1700016L21Rik",0,0,0,0,1,0
"RP23-440M14.3",0,0,0,1,0,0
"Dock10",0,0,0,0,0,0
"Gm37645",0,0,0,0,0,0
"Gm38062",0,0,0,0,0,0
"A630081D01Rik",0,0,0,0,0,0
"Gm29124",1,2,0,2,3,6
"Gm28066",0,0,0,0,0,0
"Nyap2",0,0,0,0,0,0
"Gm37210",0,0,0,0,0,0
"Gm6198",0,0,0,0,0,0
"Gm5530",4,1,3,3,3,0
"Gm7516",0,0,0,0,0,0
"Gm37114",0,1,1,0,0,0
"Mir6344",0,0,0,0,0,0
"Irs1",3447,3389,3360,2506,4322,3896
"Gm9747",1202,1173,1197,807,1545,1421
"Rhbdd1",899,893,854,404,629,683
"Gm19552",24,14,12,8,14,20
"Gm28940",8,14,14,2,9,5
"Gm22112",0,0,0,0,0,0
"Col4a4",30,29,26,28,37,39
"Col4a3",8,9,7,2,14,6
"n-R5s213",0,0,0,0,0,0
"C430014B12Rik",55,58,50,57,51,62
"Mff",1912,1930,1855,1171,1914,1992
"Gm28941",50,43,52,36,46,46
"Tm4sf20",12,6,7,1,6,7
"Gm19257",0,0,0,0,0,0
"Gm36999",0,0,0,0,0,0
"Gm28942",0,0,0,1,0,0
"Gm17764",0,0,0,0,0,0
"Gm22396",2,1,3,3,1,4
"Agfg1",3828,3873,4135,2319,4644,4016
"Gm7553",0,1,0,0,0,1
"Slc19a3",0,0,0,0,0,0
"Gm7539",0,0,0,0,0,0
"Krtap28-10",0,0,0,0,0,0
"A030005K14Rik",0,0,0,0,0,0
"Krtap28-13",0,0,0,0,0,0
"Gm29518",0,0,0,0,0,0
"Ccl20",0,0,0,0,0,0
"Gm29519",1,0,0,0,0,0
"Daw1",0,0,0,0,0,0
"Gm6244",0,0,0,0,0,0
"n-R5s214",0,0,0,0,0,0
"Sphkap",0,0,0,0,0,0
"Gm6374",0,0,0,0,0,0
"Gm37517",0,0,0,0,0,0
"Gm37989",0,0,0,0,0,0
"4933436I20Rik",0,0,0,0,0,0
"Gm25754",0,0,0,0,0,0
"Gm24555",0,0,0,0,0,0
"Pid1",0,0,1,0,0,0
"Gm37058",0,0,0,0,0,0
"Gm18304",0,0,0,0,0,0
"Mir6353",0,0,0,0,0,0
"Dner",1,5,3,0,1,0
"Gm37959",1,0,0,0,0,0
"Gm37925",0,0,0,0,0,0
"Mir5126",0,0,0,0,0,0
"Trip12",10591,10196,10831,6029,10021,9754
"Gm38374",36,33,23,16,27,32
"Gm37738",77,61,69,43,70,67
"Fbxo36",187,192,162,91,163,162
"Slc16a14",2,1,0,0,1,3
"Gm15433",0,0,0,0,0,0
"Gm29284",0,0,0,0,0,0
"C130026I21Rik",7,9,6,2,2,4
"Rpl19-ps1",7,3,16,9,7,2
"Gm27907",2,1,4,1,0,1
"Gm7582",0,0,0,0,0,0
"Gm2389",0,0,0,0,0,0
"Gm18342",1,0,0,0,0,0
"A530032D15Rik",11,4,6,3,6,5
"Gm10553",0,1,0,0,0,0
"A530040E14Rik",2,4,4,1,1,2
"Gm16038",0,0,0,0,0,0
